,star rating,title,content rating,genre,duration,actors list,mean rating,duration bool,duration_bool
51,8.5,Apocalypse Now,R,Drama,153,"M, a, r, t, i, n,  , S, h, e, e, n, ,,  , M, a, r, l, o, n,  , B, r, a, n, d, o, ,,  , R, o, b, e, r, t,  , D, u, v, a, l, l",7.902517985611511,1,1
891,7.5,Harry Potter and the Half-Blood Prince,PG,Adventure,153,"D, a, n, i, e, l,  , R, a, d, c, l, i, f, f, e, ,,  , E, m, m, a,  , W, a, t, s, o, n, ,,  , R, u, p, e, r, t,  , G, r, i, n, t",7.933333333333334,1,1
114,8.3,Inglourious Basterds,R,Adventure,153,"B, r, a, d,  , P, i, t, t, ,,  , D, i, a, n, e,  , K, r, u, g, e, r, ,,  , E, l, i,  , R, o, t, h",7.933333333333334,1,1
108,8.3,Metropolis,NOT RATED,Drama,153,"B, r, i, g, i, t, t, e,  , H, e, l, m, ,,  , A, l, f, r, e, d,  , A, b, e, l, ,,  , G, u, s, t, a, v,  , F, r, ö, h, l, i, c, h",7.902517985611511,1,1
290,8.1,Prisoners,R,Crime,153,"H, u, g, h,  , J, a, c, k, m, a, n, ,,  , J, a, k, e,  , G, y, l, l, e, n, h, a, a, l, ,,  , V, i, o, l, a,  , D, a, v, i, s",7.916935483870968,1,1
569,7.8,Ray,PG-13,Biography,152,"J, a, m, i, e,  , F, o, x, x, ,,  , R, e, g, i, n, a,  , K, i, n, g, ,,  , K, e, r, r, y,  , W, a, s, h, i, n, g, t, o, n",7.862337662337662,1,1
3,9.0,The Dark Knight,PG-13,Action,152,"C, h, r, i, s, t, i, a, n,  , B, a, l, e, ,,  , H, e, a, t, h,  , L, e, d, g, e, r, ,,  , A, a, r, o, n,  , E, c, k, h, a, r, t",7.884558823529411,1,1
665,7.7,Lolita,NOT RATED,Drama,152,"J, a, m, e, s,  , M, a, s, o, n, ,,  , S, h, e, l, l, e, y,  , W, i, n, t, e, r, s, ,,  , S, u, e,  , L, y, o, n",7.902517985611511,1,1
482,7.8,The Girl with the Dragon Tattoo,R,Crime,152,"M, i, c, h, a, e, l,  , N, y, q, v, i, s, t, ,,  , N, o, o, m, i,  , R, a, p, a, c, e, ,,  , E, w, a,  , F, r, ö, l, i, n, g",7.916935483870968,1,1
909,7.5,Harry Potter and the Sorcerer's Stone,PG,Adventure,152,"D, a, n, i, e, l,  , R, a, d, c, l, i, f, f, e, ,,  , R, u, p, e, r, t,  , G, r, i, n, t, ,,  , R, i, c, h, a, r, d,  , H, a, r, r, i, s",7.933333333333334,1,1
730,7.6,West Side Story,UNRATED,Crime,152,"N, a, t, a, l, i, e,  , W, o, o, d, ,,  , G, e, o, r, g, e,  , C, h, a, k, i, r, i, s, ,,  , R, i, c, h, a, r, d,  , B, e, y, m, e, r",7.916935483870968,1,1
49,8.5,The Departed,R,Crime,151,"L, e, o, n, a, r, d, o,  , D, i, C, a, p, r, i, o, ,,  , M, a, t, t,  , D, a, m, o, n, ,,  , J, a, c, k,  , N, i, c, h, o, l, s, o, n",7.916935483870968,1,1
133,8.3,Barfi!,NOT RATED,Adventure,151,"R, a, n, b, i, r,  , K, a, p, o, o, r, ,,  , P, r, i, y, a, n, k, a,  , C, h, o, p, r, a, ,,  , I, l, e, a, n, a",7.933333333333334,1,1
273,8.1,Papillon,R,Biography,151,"S, t, e, v, e,  , M, c, Q, u, e, e, n, ,,  , D, u, s, t, i, n,  , H, o, f, f, m, a, n, ,,  , V, i, c, t, o, r,  , J, o, r, y",7.862337662337662,1,1
268,8.1,The Raid 2,R,Action,150,"I, k, o,  , U, w, a, i, s, ,,  , Y, a, y, a, n,  , R, u, h, i, a, n, ,,  , A, r, i, f, i, n,  , P, u, t, r, a",7.884558823529411,1,1
42,8.5,The Pianist,R,Biography,150,"A, d, r, i, e, n,  , B, r, o, d, y, ,,  , T, h, o, m, a, s,  , K, r, e, t, s, c, h, m, a, n, n, ,,  , F, r, a, n, k,  , F, i, n, l, a, y",7.862337662337662,1,1
531,7.8,The Dirty Dozen,NOT RATED,Action,150,"L, e, e,  , M, a, r, v, i, n, ,,  , E, r, n, e, s, t,  , B, o, r, g, n, i, n, e, ,,  , C, h, a, r, l, e, s,  , B, r, o, n, s, o, n",7.884558823529411,1,1
659,7.7,Sophie's Choice,R,Drama,150,"M, e, r, y, l,  , S, t, r, e, e, p, ,,  , K, e, v, i, n,  , K, l, i, n, e, ,,  , P, e, t, e, r,  , M, a, c, N, i, c, o, l",7.902517985611511,1,1
964,7.4,Lincoln,PG-13,Biography,150,"D, a, n, i, e, l,  , D, a, y, -, L, e, w, i, s, ,,  , S, a, l, l, y,  , F, i, e, l, d, ,,  , D, a, v, i, d,  , S, t, r, a, t, h, a, i, r, n",7.862337662337662,1,1
158,8.2,Gone Girl,R,Drama,149,"B, e, n,  , A, f, f, l, e, c, k, ,,  , R, o, s, a, m, u, n, d,  , P, i, k, e, ,,  , N, e, i, l,  , P, a, t, r, i, c, k,  , H, a, r, r, i, s",7.902517985611511,0,0
68,8.4,Das Boot,R,Adventure,149,"J, ü, r, g, e, n,  , P, r, o, c, h, n, o, w, ,,  , H, e, r, b, e, r, t,  , G, r, ö, n, e, m, e, y, e, r, ,,  , K, l, a, u, s,  , W, e, n, n, e, m, a, n, n",7.933333333333334,0,0
895,7.5,Biutiful,R,Drama,148,"J, a, v, i, e, r,  , B, a, r, d, e, m, ,,  , M, a, r, i, c, e, l,  , Á, l, v, a, r, e, z, ,,  , H, a, n, a, a,  , B, o, u, c, h, a, i, b",7.902517985611511,0,0
164,8.2,Into the Wild,R,Adventure,148,"E, m, i, l, e,  , H, i, r, s, c, h, ,,  , V, i, n, c, e,  , V, a, u, g, h, n, ,,  , C, a, t, h, e, r, i, n, e,  , K, e, e, n, e, r",7.933333333333334,0,0
11,8.8,Inception,PG-13,Action,148,"L, e, o, n, a, r, d, o,  , D, i, C, a, p, r, i, o, ,,  , J, o, s, e, p, h,  , G, o, r, d, o, n, -, L, e, v, i, t, t, ,,  , E, l, l, e, n,  , P, a, g, e",7.884558823529411,0,0
694,7.7,Traffic,R,Crime,147,"M, i, c, h, a, e, l,  , D, o, u, g, l, a, s, ,,  , B, e, n, i, c, i, o,  , D, e, l,  , T, o, r, o, ,,  , C, a, t, h, e, r, i, n, e,  , Z, e, t, a, -, J, o, n, e, s",7.916935483870968,0,0
375,8.0,Mulholland Dr.,R,Drama,147,"N, a, o, m, i,  , W, a, t, t, s, ,,  , L, a, u, r, a,  , H, a, r, r, i, n, g, ,,  , J, u, s, t, i, n,  , T, h, e, r, o, u, x",7.902517985611511,0,0
223,8.1,"Paris, Texas",R,Drama,147,"H, a, r, r, y,  , D, e, a, n,  , S, t, a, n, t, o, n, ,,  , N, a, s, t, a, s, s, j, a,  , K, i, n, s, k, i, ,,  , D, e, a, n,  , S, t, o, c, k, w, e, l, l",7.902517985611511,0,0
826,7.5,Sleepers,R,Crime,147,"R, o, b, e, r, t,  , D, e,  , N, i, r, o, ,,  , K, e, v, i, n,  , B, a, c, o, n, ,,  , B, r, a, d,  , P, i, t, t",7.916935483870968,0,0
841,7.5,Perfume: The Story of a Murderer,R,Crime,147,"B, e, n,  , W, h, i, s, h, a, w, ,,  , D, u, s, t, i, n,  , H, o, f, f, m, a, n, ,,  , A, l, a, n,  , R, i, c, k, m, a, n",7.916935483870968,0,0
818,7.6,The Hurricane,R,Biography,146,"D, e, n, z, e, l,  , W, a, s, h, i, n, g, t, o, n, ,,  , V, i, c, e, l, l, o, u, s,  , R, e, o, n,  , S, h, a, n, n, o, n, ,,  , D, e, b, o, r, a, h,  , K, a, r, a,  , U, n, g, e, r",7.862337662337662,0,0
259,8.1,The Help,PG-13,Drama,146,"E, m, m, a,  , S, t, o, n, e, ,,  , V, i, o, l, a,  , D, a, v, i, s, ,,  , O, c, t, a, v, i, a,  , S, p, e, n, c, e, r",7.902517985611511,0,0
62,8.5,The Shining,R,Horror,146,"J, a, c, k,  , N, i, c, h, o, l, s, o, n, ,,  , S, h, e, l, l, e, y,  , D, u, v, a, l, l, ,,  , D, a, n, n, y,  , L, l, o, y, d",7.806896551724138,0,0
658,7.7,The Hunger Games: Catching Fire,PG-13,Adventure,146,"J, e, n, n, i, f, e, r,  , L, a, w, r, e, n, c, e, ,,  , J, o, s, h,  , H, u, t, c, h, e, r, s, o, n, ,,  , L, i, a, m,  , H, e, m, s, w, o, r, t, h",7.933333333333334,0,0
642,7.7,Harry Potter and the Deathly Hallows: Part 1,PG-13,Adventure,146,"D, a, n, i, e, l,  , R, a, d, c, l, i, f, f, e, ,,  , E, m, m, a,  , W, a, t, s, o, n, ,,  , R, u, p, e, r, t,  , G, r, i, n, t",7.933333333333334,0,0
581,7.8,Man on Fire,R,Action,146,"D, e, n, z, e, l,  , W, a, s, h, i, n, g, t, o, n, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , W, a, l, k, e, n, ,,  , D, a, k, o, t, a,  , F, a, n, n, i, n, g",7.884558823529411,0,0
702,7.6,Jin ling shi san chai,R,Drama,146,"C, h, r, i, s, t, i, a, n,  , B, a, l, e, ,,  , N, i,  , N, i, ,,  , X, i, n, y, i,  , Z, h, a, n, g",7.902517985611511,0,0
18,8.7,Goodfellas,R,Biography,146,"R, o, b, e, r, t,  , D, e,  , N, i, r, o, ,,  , R, a, y,  , L, i, o, t, t, a, ,,  , J, o, e,  , P, e, s, c, i",7.862337662337662,0,0
686,7.7,Minority Report,PG-13,Action,145,"T, o, m,  , C, r, u, i, s, e, ,,  , C, o, l, i, n,  , F, a, r, r, e, l, l, ,,  , S, a, m, a, n, t, h, a,  , M, o, r, t, o, n",7.884558823529411,0,0
296,8.1,The Wild Bunch,R,Action,145,"W, i, l, l, i, a, m,  , H, o, l, d, e, n, ,,  , E, r, n, e, s, t,  , B, o, r, g, n, i, n, e, ,,  , R, o, b, e, r, t,  , R, y, a, n",7.884558823529411,0,0
485,7.8,Black Book,R,Drama,145,"C, a, r, i, c, e,  , v, a, n,  , H, o, u, t, e, n, ,,  , S, e, b, a, s, t, i, a, n,  , K, o, c, h, ,,  , T, h, o, m,  , H, o, f, f, m, a, n",7.902517985611511,0,0
691,7.7,Kelly's Heroes,GP,Action,144,"C, l, i, n, t,  , E, a, s, t, w, o, o, d, ,,  , T, e, l, l, y,  , S, a, v, a, l, a, s, ,,  , D, o, n,  , R, i, c, k, l, e, s",7.884558823529411,0,0
436,7.9,Carlito's Way,R,Crime,144,"A, l,  , P, a, c, i, n, o, ,,  , S, e, a, n,  , P, e, n, n, ,,  , P, e, n, e, l, o, p, e,  , A, n, n,  , M, i, l, l, e, r",7.916935483870968,0,0
889,7.5,Devil's Advocate,R,Drama,144,"K, e, a, n, u,  , R, e, e, v, e, s, ,,  , A, l,  , P, a, c, i, n, o, ,,  , C, h, a, r, l, i, z, e,  , T, h, e, r, o, n",7.902517985611511,0,0
380,8.0,Casino Royale,PG-13,Action,144,"D, a, n, i, e, l,  , C, r, a, i, g, ,,  , E, v, a,  , G, r, e, e, n, ,,  , J, u, d, i,  , D, e, n, c, h",7.884558823529411,0,0
341,8.0,Cinderella Man,PG-13,Biography,144,"R, u, s, s, e, l, l,  , C, r, o, w, e, ,,  , R, e, n, é, e,  , Z, e, l, l, w, e, g, e, r, ,,  , C, r, a, i, g,  , B, i, e, r, k, o",7.862337662337662,0,0
606,7.7,Black Hawk Down,R,Drama,144,"J, o, s, h,  , H, a, r, t, n, e, t, t, ,,  , E, w, a, n,  , M, c, G, r, e, g, o, r, ,,  , T, o, m,  , S, i, z, e, m, o, r, e",7.902517985611511,0,0
814,7.6,The Hobbit: The Battle of the Five Armies,PG-13,Adventure,144,"I, a, n,  , M, c, K, e, l, l, e, n, ,,  , M, a, r, t, i, n,  , F, r, e, e, m, a, n, ,,  , R, i, c, h, a, r, d,  , A, r, m, i, t, a, g, e",7.933333333333334,0,0
538,7.8,The White Ribbon,R,Drama,144,"C, h, r, i, s, t, i, a, n,  , F, r, i, e, d, e, l, ,,  , E, r, n, s, t,  , J, a, c, o, b, i, ,,  , L, e, o, n, i, e,  , B, e, n, e, s, c, h",7.902517985611511,0,0
309,8.0,Blood Diamond,R,Adventure,143,"L, e, o, n, a, r, d, o,  , D, i, C, a, p, r, i, o, ,,  , D, j, i, m, o, n,  , H, o, u, n, s, o, u, ,,  , J, e, n, n, i, f, e, r,  , C, o, n, n, e, l, l, y",7.933333333333334,0,0
568,7.8,Skyfall,PG-13,Action,143,"D, a, n, i, e, l,  , C, r, a, i, g, ,,  , J, a, v, i, e, r,  , B, a, r, d, e, m, ,,  , N, a, o, m, i, e,  , H, a, r, r, i, s",7.884558823529411,0,0
104,8.3,Ikiru,NOT RATED,Drama,143,"T, a, k, a, s, h, i,  , S, h, i, m, u, r, a, ,,  , N, o, b, u, o,  , K, a, n, e, k, o, ,,  , S, h, i, n, ', i, c, h, i,  , H, i, m, o, r, i",7.902517985611511,0,0
804,7.6,Chaplin,PG-13,Biography,143,"R, o, b, e, r, t,  , D, o, w, n, e, y,  , J, r, ., ,,  , G, e, r, a, l, d, i, n, e,  , C, h, a, p, l, i, n, ,,  , P, a, u, l,  , R, h, y, s",7.862337662337662,0,0
629,7.7,Cast Away,PG-13,Adventure,143,"T, o, m,  , H, a, n, k, s, ,,  , H, e, l, e, n,  , H, u, n, t, ,,  , P, a, u, l,  , S, a, n, c, h, e, z",7.933333333333334,0,0
901,7.5,Babel,R,Drama,143,"B, r, a, d,  , P, i, t, t, ,,  , C, a, t, e,  , B, l, a, n, c, h, e, t, t, ,,  , G, a, e, l,  , G, a, r, c, í, a,  , B, e, r, n, a, l",7.902517985611511,0,0
271,8.1,Pirates of the Caribbean: The Curse of the Black Pearl,PG-13,Adventure,143,"J, o, h, n, n, y,  , D, e, p, p, ,,  , G, e, o, f, f, r, e, y,  , R, u, s, h, ,,  , O, r, l, a, n, d, o,  , B, l, o, o, m",7.933333333333334,0,0
495,7.8,The Day of the Jackal,PG,Crime,143,"E, d, w, a, r, d,  , F, o, x, ,,  , T, e, r, e, n, c, e,  , A, l, e, x, a, n, d, e, r, ,,  , M, i, c, h, e, l,  , A, u, c, l, a, i, r",7.916935483870968,0,0
177,8.2,The Avengers,PG-13,Action,143,"R, o, b, e, r, t,  , D, o, w, n, e, y,  , J, r, ., ,,  , C, h, r, i, s,  , E, v, a, n, s, ,,  , S, c, a, r, l, e, t, t,  , J, o, h, a, n, s, s, o, n",7.884558823529411,0,0
551,7.8,Harry Potter and the Prisoner of Azkaban,PG,Adventure,142,"D, a, n, i, e, l,  , R, a, d, c, l, i, f, f, e, ,,  , E, m, m, a,  , W, a, t, s, o, n, ,,  , R, u, p, e, r, t,  , G, r, i, n, t",7.933333333333334,0,0
647,7.7,La grande bellezza,NOT RATED,Drama,142,"T, o, n, i,  , S, e, r, v, i, l, l, o, ,,  , C, a, r, l, o,  , V, e, r, d, o, n, e, ,,  , S, a, b, r, i, n, a,  , F, e, r, i, l, l, i",7.902517985611511,0,0
0,9.3,The Shawshank Redemption,R,Crime,142,"T, i, m,  , R, o, b, b, i, n, s, ,,  , M, o, r, g, a, n,  , F, r, e, e, m, a, n, ,,  , B, o, b,  , G, u, n, t, o, n",7.916935483870968,0,0
13,8.8,Forrest Gump,PG-13,Drama,142,"T, o, m,  , H, a, n, k, s, ,,  , R, o, b, i, n,  , W, r, i, g, h, t, ,,  , G, a, r, y,  , S, i, n, i, s, e",7.902517985611511,0,0
390,8.0,Letters from Iwo Jima,R,Drama,141,"K, e, n,  , W, a, t, a, n, a, b, e, ,,  , K, a, z, u, n, a, r, i,  , N, i, n, o, m, i, y, a, ,,  , T, s, u, y, o, s, h, i,  , I, h, a, r, a",7.902517985611511,0,0
415,7.9,The Killing Fields,R,Drama,141,"S, a, m,  , W, a, t, e, r, s, t, o, n, ,,  , H, a, i, n, g,  , S, .,  , N, g, o, r, ,,  , J, o, h, n,  , M, a, l, k, o, v, i, c, h",7.902517985611511,0,0
745,7.6,Jusan-nin no shikaku,R,Action,141,"K, ô, j, i,  , Y, a, k, u, s, h, o, ,,  , T, a, k, a, y, u, k, i,  , Y, a, m, a, d, a, ,,  , Y, û, s, u, k, e,  , I, s, e, y, a",7.884558823529411,0,0
914,7.5,The Judge,R,Drama,141,"R, o, b, e, r, t,  , D, o, w, n, e, y,  , J, r, ., ,,  , R, o, b, e, r, t,  , D, u, v, a, l, l, ,,  , V, e, r, a,  , F, a, r, m, i, g, a",7.902517985611511,0,0
340,8.0,Catch Me If You Can,PG-13,Biography,141,"L, e, o, n, a, r, d, o,  , D, i, C, a, p, r, i, o, ,,  , T, o, m,  , H, a, n, k, s, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , W, a, l, k, e, n",7.862337662337662,0,0
559,7.8,Changeling,R,Drama,141,"A, n, g, e, l, i, n, a,  , J, o, l, i, e, ,,  , C, o, l, m,  , F, e, o, r, e, ,,  , A, m, y,  , R, y, a, n",7.902517985611511,0,0
263,8.1,Rio Bravo,NOT RATED,Western,141,"J, o, h, n,  , W, a, y, n, e, ,,  , D, e, a, n,  , M, a, r, t, i, n, ,,  , R, i, c, k, y,  , N, e, l, s, o, n",8.255555555555555,0,0
431,7.9,Mr. Nobody,R,Drama,141,"J, a, r, e, d,  , L, e, t, o, ,,  , S, a, r, a, h,  , P, o, l, l, e, y, ,,  , D, i, a, n, e,  , K, r, u, g, e, r",7.902517985611511,0,0
478,7.8,I Saw the Devil,NOT RATED,Crime,141,"B, y, u, n, g, -, h, u, n,  , L, e, e, ,,  , M, i, n, -, s, i, k,  , C, h, o, i, ,,  , I, n, -, s, e, o,  , K, i, m",7.916935483870968,0,0
324,8.0,Dancer in the Dark,R,Crime,140,"B, j, ö, r, k, ,,  , C, a, t, h, e, r, i, n, e,  , D, e, n, e, u, v, e, ,,  , D, a, v, i, d,  , M, o, r, s, e",7.916935483870968,0,0
754,7.6,Apollo 13,PG,Adventure,140,"T, o, m,  , H, a, n, k, s, ,,  , B, i, l, l,  , P, a, x, t, o, n, ,,  , K, e, v, i, n,  , B, a, c, o, n",7.933333333333334,0,0
661,7.7,Star Wars: Episode III - Revenge of the Sith,PG-13,Action,140,"H, a, y, d, e, n,  , C, h, r, i, s, t, e, n, s, e, n, ,,  , N, a, t, a, l, i, e,  , P, o, r, t, m, a, n, ,,  , E, w, a, n,  , M, c, G, r, e, g, o, r",7.884558823529411,0,0
146,8.2,Warrior,PG-13,Drama,140,"T, o, m,  , H, a, r, d, y, ,,  , N, i, c, k,  , N, o, l, t, e, ,,  , J, o, e, l,  , E, d, g, e, r, t, o, n",7.902517985611511,0,0
173,8.2,Tae Guk Gi: The Brotherhood of War,R,Action,140,"D, o, n, g, -, g, u, n,  , J, a, n, g, ,,  , B, i, n,  , W, o, n, ,,  , E, u, n, -, j, u,  , L, e, e",7.884558823529411,0,0
113,8.3,Batman Begins,PG-13,Action,140,"C, h, r, i, s, t, i, a, n,  , B, a, l, e, ,,  , M, i, c, h, a, e, l,  , C, a, i, n, e, ,,  , K, e, n,  , W, a, t, a, n, a, b, e",7.884558823529411,0,0
660,7.7,La Vie en Rose,PG-13,Biography,140,"M, a, r, i, o, n,  , C, o, t, i, l, l, a, r, d, ,,  , S, y, l, v, i, e,  , T, e, s, t, u, d, ,,  , P, a, s, c, a, l,  , G, r, e, g, g, o, r, y",7.862337662337662,0,0
935,7.4,Excalibur,R,Adventure,140,"N, i, g, e, l,  , T, e, r, r, y, ,,  , H, e, l, e, n,  , M, i, r, r, e, n, ,,  , N, i, c, h, o, l, a, s,  , C, l, a, y",7.933333333333334,0,0
884,7.5,Open Range,R,Action,139,"K, e, v, i, n,  , C, o, s, t, n, e, r, ,,  , R, o, b, e, r, t,  , D, u, v, a, l, l, ,,  , D, i, e, g, o,  , L, u, n, a",7.884558823529411,0,0
557,7.8,Mary Poppins,APPROVED,Comedy,139,"J, u, l, i, e,  , A, n, d, r, e, w, s, ,,  , D, i, c, k,  , V, a, n,  , D, y, k, e, ,,  , D, a, v, i, d,  , T, o, m, l, i, n, s, o, n",7.822435897435897,0,0
150,8.2,Incendies,R,Drama,139,"L, u, b, n, a,  , A, z, a, b, a, l, ,,  , M, é, l, i, s, s, a,  , D, é, s, o, r, m, e, a, u, x, -, P, o, u, l, i, n, ,,  , M, a, x, i, m,  , G, a, u, d, e, t, t, e",7.902517985611511,0,0
758,7.6,The Abyss,PG-13,Adventure,139,"E, d,  , H, a, r, r, i, s, ,,  , M, a, r, y,  , E, l, i, z, a, b, e, t, h,  , M, a, s, t, r, a, n, t, o, n, i, o, ,,  , M, i, c, h, a, e, l,  , B, i, e, h, n",7.933333333333334,0,0
529,7.8,Apocalypto,R,Action,139,"G, e, r, a, r, d, o,  , T, a, r, a, c, e, n, a, ,,  , R, a, o, u, l,  , T, r, u, j, i, l, l, o, ,,  , D, a, l, i, a,  , H, e, r, n, á, n, d, e, z",7.884558823529411,0,0
578,7.8,As Good as It Gets,PG-13,Comedy,139,"J, a, c, k,  , N, i, c, h, o, l, s, o, n, ,,  , H, e, l, e, n,  , H, u, n, t, ,,  , G, r, e, g,  , K, i, n, n, e, a, r",7.822435897435897,0,0
9,8.9,Fight Club,R,Drama,139,"B, r, a, d,  , P, i, t, t, ,,  , E, d, w, a, r, d,  , N, o, r, t, o, n, ,,  , H, e, l, e, n, a,  , B, o, n, h, a, m,  , C, a, r, t, e, r",7.902517985611511,0,0
203,8.1,8 1/2,NOT RATED,Drama,138,"M, a, r, c, e, l, l, o,  , M, a, s, t, r, o, i, a, n, n, i, ,,  , A, n, o, u, k,  , A, i, m, é, e, ,,  , C, l, a, u, d, i, a,  , C, a, r, d, i, n, a, l, e",7.902517985611511,0,0
865,7.5,A Perfect World,PG-13,Crime,138,"K, e, v, i, n,  , C, o, s, t, n, e, r, ,,  , C, l, i, n, t,  , E, a, s, t, w, o, o, d, ,,  , L, a, u, r, a,  , D, e, r, n",7.916935483870968,0,0
95,8.4,All About Eve,APPROVED,Drama,138,"B, e, t, t, e,  , D, a, v, i, s, ,,  , A, n, n, e,  , B, a, x, t, e, r, ,,  , G, e, o, r, g, e,  , S, a, n, d, e, r, s",7.902517985611511,0,0
526,7.8,Zulu,UNRATED,Drama,138,"S, t, a, n, l, e, y,  , B, a, k, e, r, ,,  , J, a, c, k,  , H, a, w, k, i, n, s, ,,  , U, l, l, a,  , J, a, c, o, b, s, s, o, n",7.902517985611511,0,0
112,8.3,L.A. Confidential,R,Crime,138,"K, e, v, i, n,  , S, p, a, c, e, y, ,,  , R, u, s, s, e, l, l,  , C, r, o, w, e, ,,  , G, u, y,  , P, e, a, r, c, e",7.916935483870968,0,0
932,7.4,Harry Potter and the Order of the Phoenix,PG-13,Adventure,138,"D, a, n, i, e, l,  , R, a, d, c, l, i, f, f, e, ,,  , E, m, m, a,  , W, a, t, s, o, n, ,,  , R, u, p, e, r, t,  , G, r, i, n, t",7.933333333333334,0,0
813,7.6,The Natural,PG,Drama,138,"R, o, b, e, r, t,  , R, e, d, f, o, r, d, ,,  , R, o, b, e, r, t,  , D, u, v, a, l, l, ,,  , G, l, e, n, n,  , C, l, o, s, e",7.902517985611511,0,0
337,8.0,All the President's Men,R,Drama,138,"D, u, s, t, i, n,  , H, o, f, f, m, a, n, ,,  , R, o, b, e, r, t,  , R, e, d, f, o, r, d, ,,  , J, a, c, k,  , W, a, r, d, e, n",7.902517985611511,0,0
249,8.1,Sleuth,PG,Mystery,138,"L, a, u, r, e, n, c, e,  , O, l, i, v, i, e, r, ,,  , M, i, c, h, a, e, l,  , C, a, i, n, e, ,,  , A, l, e, c,  , C, a, w, t, h, o, r, n, e",7.975,0,0
365,8.0,Mystic River,R,Crime,138,"S, e, a, n,  , P, e, n, n, ,,  , T, i, m,  , R, o, b, b, i, n, s, ,,  , K, e, v, i, n,  , B, a, c, o, n",7.916935483870968,0,0
244,8.1,Shutter Island,R,Mystery,138,"L, e, o, n, a, r, d, o,  , D, i, C, a, p, r, i, o, ,,  , E, m, i, l, y,  , M, o, r, t, i, m, e, r, ,,  , M, a, r, k,  , R, u, f, f, a, l, o",7.975,0,0
716,7.6,A Few Good Men,R,Drama,138,"T, o, m,  , C, r, u, i, s, e, ,,  , J, a, c, k,  , N, i, c, h, o, l, s, o, n, ,,  , D, e, m, i,  , M, o, o, r, e",7.902517985611511,0,0
976,7.4,Master and Commander: The Far Side of the World,PG-13,Action,138,"R, u, s, s, e, l, l,  , C, r, o, w, e, ,,  , P, a, u, l,  , B, e, t, t, a, n, y, ,,  , B, i, l, l, y,  , B, o, y, d",7.884558823529411,0,0
808,7.6,The Fisher King,R,Comedy,137,"J, e, f, f,  , B, r, i, d, g, e, s, ,,  , R, o, b, i, n,  , W, i, l, l, i, a, m, s, ,,  , A, d, a, m,  , B, r, y, a, n, t",7.822435897435897,0,0
770,7.6,A Royal Affair,R,Drama,137,"A, l, i, c, i, a,  , V, i, k, a, n, d, e, r, ,,  , M, a, d, s,  , M, i, k, k, e, l, s, e, n, ,,  , M, i, k, k, e, l,  , B, o, e,  , F, ø, l, s, g, a, a, r, d",7.902517985611511,0,0
634,7.7,Close Encounters of the Third Kind,PG,Drama,137,"R, i, c, h, a, r, d,  , D, r, e, y, f, u, s, s, ,,  , F, r, a, n, ç, o, i, s,  , T, r, u, f, f, a, u, t, ,,  , T, e, r, i,  , G, a, r, r",7.902517985611511,0,0
75,8.4,Aliens,R,Action,137,"S, i, g, o, u, r, n, e, y,  , W, e, a, v, e, r, ,,  , M, i, c, h, a, e, l,  , B, i, e, h, n, ,,  , C, a, r, r, i, e,  , H, e, n, n",7.884558823529411,0,0
56,8.5,The Lives of Others,R,Drama,137,"U, l, r, i, c, h,  , M, ü, h, e, ,,  , M, a, r, t, i, n, a,  , G, e, d, e, c, k, ,,  , S, e, b, a, s, t, i, a, n,  , K, o, c, h",7.902517985611511,0,0
301,8.0,Furious 7,PG-13,Action,137,"V, i, n,  , D, i, e, s, e, l, ,,  , P, a, u, l,  , W, a, l, k, e, r, ,,  , D, w, a, y, n, e,  , J, o, h, n, s, o, n",7.884558823529411,0,0
354,8.0,Kill Bill: Vol. 2,R,Action,137,"U, m, a,  , T, h, u, r, m, a, n, ,,  , D, a, v, i, d,  , C, a, r, r, a, d, i, n, e, ,,  , M, i, c, h, a, e, l,  , M, a, d, s, e, n",7.884558823529411,0,0
45,8.5,Terminator 2: Judgment Day,R,Action,137,"A, r, n, o, l, d,  , S, c, h, w, a, r, z, e, n, e, g, g, e, r, ,,  , L, i, n, d, a,  , H, a, m, i, l, t, o, n, ,,  , E, d, w, a, r, d,  , F, u, r, l, o, n, g",7.884558823529411,0,0
71,8.4,North by Northwest,APPROVED,Adventure,136,"C, a, r, y,  , G, r, a, n, t, ,,  , E, v, a,  , M, a, r, i, e,  , S, a, i, n, t, ,,  , J, a, m, e, s,  , M, a, s, o, n",7.933333333333334,0,0
364,8.0,Rosemary's Baby,R,Drama,136,"M, i, a,  , F, a, r, r, o, w, ,,  , J, o, h, n,  , C, a, s, s, a, v, e, t, e, s, ,,  , R, u, t, h,  , G, o, r, d, o, n",7.902517985611511,0,0
20,8.7,The Matrix,R,Action,136,"K, e, a, n, u,  , R, e, e, v, e, s, ,,  , L, a, u, r, e, n, c, e,  , F, i, s, h, b, u, r, n, e, ,,  , C, a, r, r, i, e, -, A, n, n, e,  , M, o, s, s",7.884558823529411,0,0
967,7.4,The Rock,R,Action,136,"S, e, a, n,  , C, o, n, n, e, r, y, ,,  , N, i, c, o, l, a, s,  , C, a, g, e, ,,  , E, d,  , H, a, r, r, i, s",7.884558823529411,0,0
